0 12.7172 0
1 11.8635 0.853699
2 12.2039 0.599007
3 13.5194 1.38201
4 13.3954 1.07765
5 13.6206 0.908269
6 13.8155 0.791967
7 14.0935 0.740069
8 13.7398 0.742339
9 13.7782 0.665075
10 14.1618 0.71351
11 14.3157 0.669264
12 14.3153 0.615634
13 14.1279 0.59997
14 14.2965 0.58342
15 14.4621 0.570305
16 14.3415 0.549103
17 14.4248 0.524361
18 14.2084 0.541164
19 14.2407 0.514411
20 14.2211 0.489696
21 14.1887 0.468032
22 14.2841 0.457286
23 14.2439 0.439657
24 14.3416 0.432866
25 14.4831 0.439281
26 14.4877 0.422724
27 14.5407 0.41078
28 14.6642 0.415133
29 14.7094 0.403605
30 14.6578 0.393769
31 14.675 0.381652
32 14.6061 0.376256
33 14.601 0.365058
34 14.6073 0.354531
35 14.5049 0.359437
36 14.6102 0.365088
37 14.6362 0.356301
38 14.6859 0.35059
39 14.7271 0.344181
40 14.6726 0.340079
41 14.6603 0.332109
42 14.6429 0.32476
43 14.6432 0.317293
44 14.6079 0.312164
45 14.6084 0.305303
46 14.6646 0.30397
47 14.7089 0.300858
48 14.7289 0.29533
49 14.6968 0.291143
50 14.6174 0.296208
51 14.5875 0.29199
52 14.535 0.291198
53 14.6047 0.294131
54 14.5726 0.290515
55 14.6279 0.290595
56 14.678 0.289818
57 14.6981 0.285483
58 14.7272 0.282104
59 14.7956 0.285671
60 14.7352 0.28736
61 14.6877 0.286644
62 14.7112 0.283028
63 14.6876 0.279563
64 14.6971 0.27539
65 14.7158 0.271831
66 14.7029 0.268053
67 14.7218 0.264759
68 14.7153 0.260974
69 14.7303 0.257657
70 14.8002 0.263429
71 14.8059 0.259807
72 14.817 0.256465
73 14.86 0.256606
74 14.8886 0.254771
75 14.8725 0.251911
76 14.8688 0.248646
77 14.8809 0.245736
78 14.8374 0.246464
79 14.8266 0.243604
80 14.8073 0.241348
81 14.7778 0.240203
82 14.7989 0.238227
83 14.7892 0.235576
84 14.7808 0.232937
85 14.7648 0.230773
86 14.7828 0.228817
87 14.7682 0.226675
88 14.7685 0.224114
89 14.7693 0.221611
90 14.8323 0.228051
91 14.8165 0.226114
92 14.8382 0.224718
93 14.8571 0.223117
94 14.8478 0.220952
95 14.8318 0.219218
96 14.8099 0.218049
97 14.8105 0.215813
98 14.8019 0.213794
99 14.8102 0.211805
