0 4.42433 0
1 5.25365 0.829329
2 5.55593 0.566242
3 5.35671 0.447216
4 5.64653 0.451658
5 5.50731 0.394181
6 5.58338 0.34172
7 5.60058 0.296438
8 5.46645 0.293834
9 5.39466 0.272442
10 5.29831 0.264599
11 5.3099 0.241823
12 5.30311 0.222548
13 5.29621 0.206155
14 5.23712 0.20081
15 5.22212 0.188438
16 5.25288 0.17966
17 5.22204 0.172169
18 5.29371 0.177927
19 5.30071 0.168942
20 5.29667 0.160746
21 5.32751 0.156337
22 5.32999 0.149406
23 5.37468 0.149864
24 5.37812 0.143785
25 5.3651 0.138757
26 5.40012 0.138035
27 5.34963 0.142276
28 5.36091 0.137746
29 5.37561 0.133884
30 5.41009 0.134007
31 5.4526 0.136536
32 5.46644 0.133056
33 5.50274 0.134089
34 5.49543 0.130407
35 5.52374 0.129856
36 5.53121 0.126518
37 5.51263 0.124538
38 5.48124 0.125296
39 5.49871 0.123366
40 5.49535 0.120366
41 5.49057 0.117562
42 5.52895 0.121041
43 5.53394 0.118363
44 5.56763 0.120508
45 5.54338 0.12033
46 5.53942 0.117809
47 5.5206 0.116853
48 5.49056 0.118322
49 5.48478 0.116075
50 5.52058 0.119278
51 5.51441 0.117124
52 5.52845 0.115748
53 5.52211 0.113761
54 5.53309 0.112212
55 5.5098 0.112625
56 5.49119 0.112186
57 5.48452 0.110436
58 5.47586 0.108894
59 5.45062 0.109998
60 5.44872 0.108197
61 5.47038 0.108619
62 5.48176 0.107485
63 5.48942 0.106069
64 5.49087 0.104435
65 5.48472 0.103024
66 5.49627 0.102131
67 5.5045 0.100953
68 5.48924 0.100644
69 5.48278 0.0994056
70 5.47522 0.0982864
71 5.45238 0.0995668
72 5.43403 0.0998944
73 5.43028 0.0986066
74 5.42724 0.0973302
75 5.42601 0.0960489
76 5.41546 0.0953791
77 5.41233 0.0942004
78 5.41111 0.0930084
79 5.44682 0.0985371
80 5.44991 0.0973623
81 5.44555 0.0962666
82 5.42627 0.0970343
83 5.43145 0.0960122
84 5.41785 0.0958467
85 5.42134 0.0947901
86 5.41223 0.0941359
87 5.41489 0.093098
88 5.41589 0.0920514
89 5.40874 0.0913032
90 5.39347 0.0915757
91 5.41653 0.0934649
92 5.41823 0.09247
93 5.3987 0.0935421
94 5.40635 0.0928675
95 5.40423 0.0919194
96 5.41038 0.0911741
97 5.41108 0.0902417
98 5.39825 0.0902428
99 5.40359 0.0894957
