0 0 0
1 1 0
2 1.40657 0.00422388
3 1.73697 0.00580471
4 2.00984 0.00690884
5 2.24301 0.00847799
6 2.46372 0.0101888
7 2.65961 0.0107757
8 2.83557 0.0122046
9 3.00644 0.012675
10 3.16795 0.0137397
11 3.31495 0.0134597
12 3.45408 0.0136089
13 3.59914 0.0130195
14 3.74328 0.0142415
15 3.87154 0.0147515
16 3.99652 0.014781
17 4.11318 0.0156913
18 4.23465 0.0174012
19 4.34935 0.0181335
20 4.45954 0.0196125
21 4.56426 0.019777
22 4.67367 0.0198452
23 4.78659 0.0195186
24 4.89061 0.0196691
25 4.9911 0.0205795
26 5.08169 0.021372
27 5.17767 0.0205748
28 5.28465 0.0207993
29 5.3822 0.020575
30 5.47014 0.0209838
31 5.55563 0.0229186
32 5.64701 0.0224427
33 5.74409 0.0219273
34 5.83361 0.0214024
35 5.91985 0.0206017
36 6.00786 0.0212289
37 6.08809 0.0223815
38 6.17231 0.0224349
39 6.26046 0.0229242
40 6.34351 0.0239226
41 6.40684 0.0244607
42 6.47182 0.0247985
43 6.54961 0.0254726
44 6.62364 0.0257867
45 6.69703 0.02641
46 6.77504 0.0270963
47 6.84509 0.0268747
48 6.91973 0.0263485
49 6.99334 0.0274244
50 7.05408 0.0284177
51 7.13435 0.0281419
52 7.20114 0.0289886
53 7.26866 0.0286741
54 7.34283 0.0286826
55 7.41312 0.0284947
56 7.48445 0.0291079
57 7.54247 0.0289165
58 7.61007 0.0283231
59 7.69085 0.028983
60 7.75753 0.0307669
61 7.82106 0.0309053
62 7.87923 0.0314492
63 7.93477 0.0319092
64 7.99397 0.032511
65 8.05653 0.0335588
66 8.12724 0.0334754
67 8.18951 0.0341022
68 8.25249 0.0346778
69 8.31452 0.0361657
70 8.37728 0.0370126
71 8.45059 0.0369888
72 8.49882 0.0376452
73 8.54458 0.0378239
74 8.60645 0.0380099
75 8.66339 0.0386251
76 8.72493 0.0388961
77 8.77696 0.039128
78 8.83642 0.039543
79 8.89879 0.0398366
80 8.96289 0.0405351
81 9.02375 0.0407888
82 9.07831 0.0404908
83 9.1322 0.0406324
84 9.19238 0.0409477
85 9.24793 0.0405408
86 9.30857 0.0415953
87 9.35225 0.0417574
88 9.41245 0.0420331
89 9.46599 0.0426335
90 9.51721 0.0434554
91 9.57809 0.0429827
92 9.62784 0.0423621
93 9.68657 0.0435587
94 9.73945 0.0441457
95 9.79862 0.0444965
96 9.8611 0.0449866
97 9.90381 0.045145
98 9.95857 0.0452886
99 10.0054 0.0449809
100 10.0529 0.0444544
