39 -2.491700505 -5.817703049 -2.897940124 0.2508885736 -1.284464265 -0.2813379525
40 -4.777946393 5.310438249 5.691759528 0.7573546135 0.9714715957 -0.6015482955
41 3.361615395 5.620270839 -6.459255284 1.574251229 0.9498301847 0.1426431496
42 -4.383013444 -2.83396245 -5.743585395 0.2168933555 -0.8808153064 0.8483171371
43 -0.7885861194 -1.365227277 -6.231209728 2.275151512 2.997944489 -0.4374726043
44 -0.158046817 -2.403854153 1.662631352 1.370267768 1.202317284 -0.7089955068
45 2.492350187 -3.960772515 5.585678609 -1.212765438 1.000893399 -0.674032763
46 2.760223974 -4.842658258 -4.773555649 0.1427312358 1.808622932 -1.639996166
47 -4.458888537 -0.06046861384 3.881528734 0.1616725782 -0.8310946338 1.376297777
48 -2.581555556 -4.96583985 -2.276116188 0.6376396161 -1.508204105 1.896942605
49 3.506271413 -4.840583856 5.159050167 1.147845022 -1.56275939 1.394535341
50 4.556273206 -2.27535226 1.165340889 -1.814097124 -0.1338088569 0.1585060889
51 0.1207135925 1.846588605 4.264984546 1.668731149 0.701254929 -0.264412911
52 -4.421721152 0.8663879756 1.478309298 -0.8038813633 -0.6848454731 2.101372942
53 -2.863198286 2.959114832 -3.459918836 -1.41368242 0.5161436116 1.227548337
54 2.214368088 -3.741110274 -5.828143247 -0.8430219723 0.6134317372 0.9163939023
55 1.110185944 -2.701479479 1.79594038 0.4448870968 -0.7434721273 -0.9010699158
56 -5.155076896 -2.903275601 -4.099850436 -0.0514352685 1.405860002 0.8328905318
57 -3.30166169 -5.040696896 -3.530601578 0.8434397141 0.3340410644 -1.517916917
58 -1.596257662 3.985860512 -6.441699457 -1.221368664 -1.707529993 -0.5455625992
59 -0.3562919236 -6.394380645 2.792545409 -0.2602755439 -0.1375776227 2.228866787
60 1.090160753 4.487256112 0.1777667819 1.592622209 1.201482213 0.4743361351
61 1.402926245 -4.100480251 1.756203107 0.7631447871 -0.4083843147 1.462676032
62 -1.35729592 0.8394400304 0.1270734973 0.2119627857 1.146562833 0.3184886962
63 -3.796622103 5.508743627 4.958350916 -1.178058389 0.7489448654 0.339567084
64 -0.02107518507 4.268572583 -2.455083426 -0.1409314626 -1.680777545 -0.2984370507
65 4.953774736 -3.813910606 -1.592538908 -0.7319987563 -0.9019761337 -1.586199232
66 -4.670383822 -3.969388013 5.923180357 -0.7758879082 0.6267429825 1.824313031
67 -2.919331045 -1.838012498 -2.456778212 0.4354269509 0.4846792802 -1.257203605
68 -0.4541404709 -0.6539912094 5.899255968 0.1686062429 -1.789735876 0.3006886823
69 5.709093326 5.473870726 -3.154996763 1.474633495 1.283152425 -0.6830666241
70 -1.398226128 3.324397235 -0.6201524423 -0.3903809224 -1.220001619 1.813326569
71 -3.641943288 -2.204375271 -0.07695428821 0.1431043476 0.7899941213 -0.1472694524
72 5.979859912 4.482975012 -0.2575208673 -0.6830085465 0.4446189657 0.8132413535
73 -1.284663105 -4.686005901 1.871190858 -2.51414482 0.4601850201 1.955028926
74 4.477790408 -5.534767446 1.198201399 -0.5745078049 2.13093661 -0.3259953177
75 2.337288677 0.862069959 -2.556890559 -1.733779634 0.7636962859 1.330734784
76 -4.074311653 2.458721003 -0.326335456 -1.884872246 -0.2680705266 -0.2186961854
77 3.390807361 5.374978059 3.70531838 -1.373349437 0.1179997422 0.3643427807
78 1.833370732 -2.977369727 1.166728624 0.9044412523 0.2720100322 -1.244601903
79 -0.1345569279 3.936591083 4.008647228 1.423583246 -2.514149539 -1.487584338
80 1.917891438 4.384968079 5.627771393 0.3156616377 -2.093134703 -0.5077939969
81 -6.38108886 -6.459419557 -0.0925844199 0.1637001759 -0.9738225417 3.497380687
82 6.102397761 -0.9767975996 3.244527087 -1.597035952 0.0298880251 0.7951847736
83 -6.402423207 6.458208381 -2.391306043 -1.212960468 1.688738779 -0.6884194212
84 -1.442939896 6.161359391 -0.2817386134 -0.1354443949 1.296318392 -1.426367975
85 -1.9319039 -1.123702746 1.859014364 2.252544777 0.6966317181 0.962101466
86 -4.936749039 -1.627851884 2.230905007 0.4281585588 2.775706124 0.682908639
87 -3.541824161 -3.541087648 -0.363816689 -0.5947937488 -0.7830627861 -0.9632283009
88 2.972878333 -5.608630842 -6.271369835 -0.09162105277 -1.979032882 0.6106179156
89 -2.897344482 -2.901141171 5.704678138 0.02773092233 -0.1310531317 -1.313143738
90 5.883870546 5.531819409 -1.865646042 0.8729991227 -0.04296484315 -2.354877821
91 -4.924700399 -3.525291609 4.157720571 0.6572042824 -1.271404514 1.135994741
92 2.60631927 0.8256249634 -1.587926641 1.778418934 -1.730155903 0.8266039467
93 -1.538855764 -5.59511084 1.529985847 -0.3913368936 -0.9974116396 -1.226743381
94 4.165379986 -1.639499721 -0.3969863555 0.6638175883 0.2772594314 -1.086435211
95 -4.591721547 3.706305655 1.564044802 -0.09743860563 -0.94326905 -0.9740486088
96 -2.115097155 0.9428102311 5.129908405 0.5267350876 0.5549459695 -1.122928808
97 4.403596746 -2.902286752 -2.119021712 -0.3113770189 -0.3457800625 -1.183753792
98 -5.907441458 -5.965797523 -3.213129616 -0.1743800804 0.342606367 1.714572563
99 2.655746083 1.968515534 -4.854855196 0.9065257134 0.449896623 2.226681434
100 1.31826564 3.328088719 3.620612468 0.6405545843 0.316435131 -0.02904028857
101 -2.404426441 2.853373409 -5.96681173 1.828625497 -1.217013364 1.655056412
102 1.714006989 -0.5283586175 2.599378636 0.07617261152 -0.05345662515 -1.117727797
103 3.725259144 -5.350983753 3.129111735 -0.8646678263 0.9691575094 0.2918287238
104 -2.378016622 5.364008349 4.797492735 0.4925527213 -1.430281509 -0.7529222796
105 6.45689008 -0.2347743061 -5.401440248 -0.184785702 0.156320756 -0.1871814254
106 -3.392807113 -6.110842506 -2.398399205 0.9745230157 -1.228279053 -1.60549636
107 0.7160469281 5.533997216 0.5918930857 -0.09853684687 -0.5322286686 0.6708796168
