0 3.5 0
1 3.20833 0.291667
2 3.00309 0.265486
3 3.08565 0.20508
4 3.11968 0.162459
5 3.10698 0.133254
6 3.05528 0.123919
7 3.04571 0.107743
8 3.04546 0.0950206
9 3.03259 0.0859594
10 3.02205 0.0784641
11 3.02947 0.0720111
12 3.04119 0.0672693
13 3.04618 0.0624792
14 3.0128 0.0670635
15 3.03792 0.0675727
16 3.01759 0.0666497
17 2.99136 0.0680925
18 3.01813 0.069751
19 3.03001 0.0672304
20 3.05239 0.067752
21 3.05506 0.0646541
22 3.03708 0.0643425
23 3.06011 0.0657665
24 3.07429 0.0646554
25 3.11442 0.0739534
26 3.13552 0.074225
27 3.12354 0.0725218
28 3.13358 0.0706926
29 3.13765 0.068417
30 3.1286 0.066789
31 3.135 0.0649839
32 3.12485 0.0637968
33 3.1287 0.0620117
34 3.12627 0.0602631
35 3.12986 0.0586756
36 3.11534 0.0588862
37 3.12108 0.057602
38 3.10515 0.0583219
39 3.1369 0.0651091
40 3.15268 0.0654319
41 3.14854 0.0639892
42 3.14459 0.062608
43 3.14712 0.0612208
44 3.14067 0.0601908
45 3.13451 0.0591895
46 3.13401 0.0579186
47 3.13353 0.0567012
48 3.12911 0.055708
49 3.13319 0.0547351
50 3.144 0.0547282
51 3.16272 0.0568381
52 3.17256 0.0566169
53 3.17142 0.0555702
54 3.18256 0.0556751
55 3.18386 0.0546875
56 3.18383 0.0537196
57 3.17922 0.0529858
58 3.17582 0.0521908
59 3.1843 0.0520084
60 3.1771 0.051653
61 3.16846 0.0515421
62 3.16867 0.0507178
63 3.15893 0.05086
64 3.15521 0.0502099
65 3.15159 0.0495752
66 3.15813 0.0492657
67 3.15549 0.0486074
68 3.15925 0.0480448
69 3.15258 0.047821
70 3.14925 0.0472596
71 3.15073 0.0466221
72 3.15941 0.0467896
73 3.15696 0.0462176
74 3.16399 0.0461359
75 3.1633 0.0455301
76 3.1645 0.044951
77 3.16567 0.0443864
78 3.16588 0.0438214
79 3.16519 0.0432756
80 3.15935 0.0431349
81 3.16825 0.0435246
82 3.1693 0.0430099
83 3.16781 0.0425212
84 3.16884 0.0420308
85 3.1717 0.0416374
86 3.17449 0.0412506
87 3.18261 0.0415794
88 3.18522 0.0411921
89 3.186 0.0407394
90 3.19044 0.0405328
91 3.18746 0.0402001
92 3.18591 0.0397956
93 3.18123 0.0396483
94 3.18123 0.0392287
95 3.17786 0.0389644
96 3.18308 0.0389124
97 3.17566 0.0392211
98 3.17304 0.0389109
99 3.16876 0.0387569
