1.06226 0 0
0.980392 0.0818726 1
1.0326 0.0704295 2
0.998894 0.0601367 3
1.00267 0.0467346 4
1.00866 0.0386261 5
1.00589 0.0327625 6
1.00585 0.0283732 7
0.995994 0.0268932 8
0.988977 0.0250564 9
0.990506 0.0227159 10
0.986138 0.0211918 11
0.985987 0.0194942 12
0.986175 0.0180491 13
0.989088 0.0170535 14
0.983378 0.0169433 15
0.983918 0.0159246 16
0.985737 0.0151236 17
0.985782 0.0143056 18
0.988592 0.0138594 19
0.990628 0.0133392 20
0.992136 0.0128075 21
0.993606 0.012326 22
0.992936 0.0118203 23
0.99106 0.0114918 24
0.990955 0.0110414 25
0.989079 0.010789 26
0.988656 0.0104052 27
0.98799 0.010062 28
0.987856 0.00972177 29
0.989081 0.00948235 30
0.990118 0.00923962 31
0.98775 0.00926299 32
0.98994 0.00924954 33
0.991172 0.00906539 34
0.991558 0.00881846 35
0.990083 0.00870275 36
0.990577 0.00848502 37
0.990878 0.00827008 38
0.992105 0.0081535 39
0.992278 0.00795403 40
0.992282 0.00776234 41
0.992522 0.00758349 42
0.993491 0.00747223 43
0.993865 0.00731383 44
0.994179 0.00715995 45
0.994736 0.00702808 46
0.994885 0.00688173 47
0.994263 0.00676853 48
0.994708 0.00664672 49
0.994475 0.00651926 50
0.995301 0.00644585 51
0.994671 0.00635436 52
0.995537 0.00629545 53
0.996206 0.00621604 54
0.996387 0.00610669 55
0.995295 0.00609723 56
0.996398 0.00609185 57
0.997141 0.00603369 58
0.996606 0.00595637 59
0.998228 0.00607824 60
0.996842 0.00613784 61
0.996764 0.00604014 62
0.996815 0.00594523 63
0.996217 0.00588347 64
0.996227 0.00579365 65
0.994381 0.00599767 66
0.994588 0.00591246 67
0.993951 0.00586083 68
0.992195 0.00603754 69
0.99197 0.00595615 70
0.991883 0.00587349 71
0.991575 0.00580065 72
0.9931 0.0059215 73
0.99325 0.00584393 74
0.992574 0.00580597 75
0.993754 0.00585032 76
0.993042 0.00581865 77
0.992269 0.00579623 78
0.992013 0.00572903 79
0.990844 0.00577744 80
0.990379 0.00572547 81
0.990755 0.00566859 82
0.990917 0.00560302 83
0.992088 0.00565927 84
0.99209 0.00559308 85
0.99242 0.00553824 86
0.993416 0.00556479 87
0.994062 0.00553975 88
0.993776 0.00548529 89
0.995212 0.00561135 90
0.995992 0.00560464 91
0.996467 0.00556435 92
0.996517 0.00550507 93
0.997253 0.00549627 94
0.997581 0.0054486 95
0.997496 0.00539279 96
0.997946 0.00535636 97
0.998376 0.00531938 98
0.997939 0.00528403 99
