#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1204    -5.27662    -5.67376  0.00684192
        1205    -5.27974    -5.67343  0.00684405
        1206    -5.28262    -5.67311  0.00684604
        1207    -5.27946    -5.67278  0.00684813
        1208    -5.26303    -5.67244  0.00685086
        1209    -5.26329     -5.6721  0.00685355
        1210    -5.23697    -5.67174  0.00685731
        1211     -5.1995    -5.67135  0.00686273
        1212    -5.19513    -5.67096   0.0068683
        1213    -5.21229    -5.67058  0.00687304
        1214    -5.20825     -5.6702  0.00687792
        1215    -5.22759    -5.66984   0.0068819
        1216    -5.22737    -5.66947  0.00688586
        1217    -5.24851    -5.66913  0.00688888
        1218    -5.23698    -5.66877  0.00689236
        1219    -5.21323     -5.6684  0.00689683
        1220    -5.24362    -5.66805  0.00689996
        1221    -5.22615    -5.66769  0.00690379
        1222    -5.24142    -5.66734  0.00690695
        1223    -5.25133      -5.667  0.00690967
        1224    -5.24078    -5.66665  0.00691279
        1225    -5.23804     -5.6663    0.006916
        1226    -5.26975    -5.66598  0.00691792
        1227    -5.26256    -5.66565  0.00692009
        1228    -5.25649    -5.66532  0.00692247
        1229    -5.26871    -5.66499  0.00692436
        1230    -5.28732    -5.66469  0.00692553
        1231    -5.28516    -5.66438  0.00692676
        1232    -5.29103    -5.66407  0.00692777
        1233    -5.28367    -5.66377  0.00692901
        1234    -5.29631    -5.66347   0.0069298
        1235    -5.29866    -5.66317  0.00693048
        1236    -5.30781    -5.66289  0.00693083
        1237    -5.31221     -5.6626  0.00693102
        1238    -5.32309    -5.66233  0.00693085
        1239    -5.30289    -5.66204  0.00693132
        1240    -5.29849    -5.66174  0.00693193
        1241    -5.28819    -5.66144  0.00693288
        1242    -5.27396    -5.66113  0.00693431
        1243    -5.24909     -5.6608  0.00693665
        1244    -5.25967    -5.66048  0.00693857
        1245    -5.26007    -5.66016  0.00694044
        1246    -5.26698    -5.65984  0.00694204
        1247    -5.28102    -5.65954  0.00694312
        1248    -5.29111    -5.65924  0.00694383
        1249     -5.2768    -5.65894  0.00694502
        1250    -5.30042    -5.65865  0.00694538
        1251    -5.28825    -5.65835  0.00694614
        1252    -5.28283    -5.65805  0.00694706
        1253    -5.28552    -5.65776  0.00694788
        1254    -5.27425    -5.65745  0.00694906
        1255     -5.2725    -5.65714  0.00695029
        1256    -5.26092    -5.65683  0.00695191
        1257    -5.27927    -5.65653  0.00695287
        1258    -5.27272    -5.65622  0.00695403
        1259    -5.25602     -5.6559  0.00695577
        1260    -5.27969    -5.65561  0.00695666
        1261    -5.27316     -5.6553  0.00695775
        1262    -5.29203    -5.65501  0.00695819
        1263    -5.30734    -5.65474  0.00695812
        1264    -5.30993    -5.65447  0.00695796
        1265    -5.32364     -5.6542  0.00695737
        1266    -5.31972    -5.65394  0.00695689
        1267     -5.3115    -5.65367  0.00695665
        1268    -5.30538     -5.6534  0.00695658
        1269    -5.29585    -5.65311  0.00695681
        1270    -5.32035    -5.65285  0.00695626
        1271    -5.32237    -5.65259  0.00695565
        1272    -5.32845    -5.65234  0.00695484
        1273     -5.3272    -5.65208  0.00695407
        1274     -5.3058    -5.65181  0.00695392
        1275     -5.2966    -5.65153  0.00695404
        1276    -5.30265    -5.65126  0.00695397
        1277    -5.30732    -5.65099  0.00695374
        1278    -5.29962    -5.65071  0.00695373
        1279    -5.31672    -5.65045  0.00695319
        1280    -5.31307    -5.65019  0.00695275
        1281    -5.31649    -5.64993  0.00695221
        1282    -5.30906    -5.64966  0.00695186
        1283    -5.31988    -5.64941   0.0069512
        1284    -5.33873    -5.64916  0.00694999
        1285    -5.29645    -5.64889     0.00695
        1286    -5.31528    -5.64863  0.00694944
        1287    -5.31819    -5.64837  0.00694878
        1288    -5.29907     -5.6481  0.00694867
        1289    -5.29943    -5.64783  0.00694855
        1290    -5.31249    -5.64757  0.00694802
        1291    -5.32927    -5.64732  0.00694701
        1292    -5.33615    -5.64708  0.00694581
        1293    -5.32263    -5.64683  0.00694497
        1294     -5.3206    -5.64658  0.00694418
        1295    -5.30943    -5.64632  0.00694369
        1296    -5.28441    -5.64604  0.00694395
        1297    -5.28289    -5.64576  0.00694424
        1298     -5.2883    -5.64549  0.00694435
        1299    -5.28088     -5.6452  0.00694467
        1300    -5.28523    -5.64493  0.00694485
        1301    -5.29379    -5.64466  0.00694475
        1302     -5.3046     -5.6444  0.00694433
        1303    -5.30982    -5.64414  0.00694374
        1304     -5.2799    -5.64386  0.00694403
        1305    -5.27051    -5.64357   0.0069446
        1306    -5.27392    -5.64329  0.00694505
        1307    -5.28362    -5.64302  0.00694519
        1308    -5.27137    -5.64273  0.00694569
        1309    -5.26378    -5.64244  0.00694641
        1310    -5.25631    -5.64215  0.00694736
        1311    -5.25794    -5.64185  0.00694824
        1312    -5.24561    -5.64155   0.0069495
        1313    -5.24178    -5.64125  0.00695088
        1314    -5.26234    -5.64096  0.00695157
        1315    -5.25972    -5.64067  0.00695232
        1316    -5.24069    -5.64037  0.00695368
        1317    -5.24201    -5.64006  0.00695498
        1318    -5.21595    -5.63974  0.00695714
        1319    -5.22083    -5.63942  0.00695911
        1320     -5.2126     -5.6391  0.00696135
        1321    -5.19487    -5.63876  0.00696419
        1322    -5.21319    -5.63844  0.00696636
        1323     -5.2372    -5.63814   0.0069677
        1324    -5.23343    -5.63783  0.00696913
        1325    -5.23696    -5.63753  0.00697044
        1326    -5.26082    -5.63725  0.00697097
        1327    -5.27557    -5.63697  0.00697104
        1328    -5.28744    -5.63671  0.00697076
        1329    -5.27007    -5.63644  0.00697097
        1330      -5.279    -5.63617  0.00697091
        1331    -5.30047    -5.63591  0.00697023
        1332    -5.28175    -5.63565  0.00697007
        1333    -5.26899    -5.63537  0.00697027
        1334    -5.25566    -5.63509  0.00697085
        1335    -5.27591    -5.63482  0.00697082
        1336    -5.27018    -5.63455  0.00697094
        1337    -5.26137    -5.63427  0.00697131
        1338    -5.26644    -5.63399  0.00697152
        1339    -5.26676    -5.63372  0.00697171
        1340    -5.27361    -5.63345  0.00697168
        1341    -5.27455    -5.63318  0.00697162
        1342    -5.29287    -5.63293  0.00697103
        1343    -5.30091    -5.63268  0.00697023
        1344    -5.31963    -5.63245  0.00696893
        1345    -5.30759    -5.63221  0.00696793
        1346    -5.28571    -5.63195  0.00696751
        1347    -5.28569    -5.63169  0.00696708
        1348    -5.26204    -5.63142   0.0069673
        1349    -5.26278    -5.63115   0.0069675
        1350    -5.26448    -5.63087  0.00696763
        1351    -5.25511     -5.6306  0.00696802
        1352    -5.26285    -5.63032  0.00696817
        1353    -5.26906    -5.63006  0.00696814
        1354    -5.25789    -5.62978  0.00696841
        1355    -5.25762    -5.62951  0.00696868
        1356     -5.2675    -5.62924  0.00696865
        1357    -5.26799    -5.62897   0.0069686
        1358    -5.26402     -5.6287  0.00696865
        1359    -5.28971    -5.62846  0.00696798
        1360    -5.27608     -5.6282  0.00696767
        1361    -5.26634    -5.62793  0.00696762
        1362    -5.28238    -5.62768  0.00696713
        1363    -5.29571    -5.62743  0.00696627
        1364    -5.30307     -5.6272  0.00696522
        1365    -5.30641    -5.62696  0.00696408
        1366    -5.31247    -5.62673  0.00696279
        1367    -5.31903    -5.62651  0.00696133
        1368    -5.32116    -5.62628  0.00695982
        1369    -5.32411    -5.62606  0.00695824
        1370    -5.31907    -5.62584  0.00695676
        1371     -5.3277    -5.62562  0.00695509
        1372    -5.31158    -5.62539  0.00695378
        1373    -5.30558    -5.62516  0.00695262
        1374    -5.30638    -5.62493  0.00695143
        1375    -5.31479     -5.6247  0.00695003
        1376     -5.3058    -5.62447  0.00694884
        1377    -5.28259    -5.62422  0.00694823
        1378    -5.29116    -5.62398  0.00694739
        1379    -5.30907    -5.62375  0.00694611
        1380    -5.32245    -5.62353   0.0069445
        1381    -5.33358    -5.62332  0.00694265
        1382    -5.35187    -5.62313   0.0069404
        1383    -5.34868    -5.62293  0.00693822
        1384    -5.31703    -5.62271  0.00693673
        1385    -5.33038    -5.62249  0.00693493
        1386    -5.31228    -5.62227  0.00693354
        1387    -5.31711    -5.62205  0.00693203
        1388    -5.30129    -5.62182  0.00693088
        1389    -5.32216     -5.6216  0.00692925
        1390    -5.29576    -5.62137  0.00692823
        1391    -5.29754    -5.62114  0.00692716
        1392    -5.28909     -5.6209  0.00692629
        1393    -5.29504    -5.62066  0.00692526
        1394    -5.30161    -5.62044  0.00692408
        1395    -5.30707    -5.62021  0.00692276
        1396     -5.2899    -5.61997  0.00692184
        1397    -5.30168    -5.61975  0.00692063
        1398    -5.29977    -5.61952  0.00691947
        1399    -5.29984    -5.61929  0.00691829
        1400    -5.28621    -5.61905  0.00691744
        1401    -5.29634    -5.61882  0.00691634
        1402     -5.3045     -5.6186  0.00691504
        1403    -5.31841    -5.61838  0.00691342
        1404     -5.2929    -5.61815  0.00691238
        1405    -5.29466    -5.61792  0.00691129
        1406    -5.31049     -5.6177  0.00690984
        1407    -5.28637    -5.61747  0.00690894
        1408    -5.27666    -5.61722  0.00690827
        1409    -5.27629    -5.61698   0.0069076
        1410    -5.27732    -5.61674   0.0069069
        1411    -5.27861     -5.6165  0.00690616
        1412    -5.29782    -5.61628  0.00690496
        1413    -5.29242    -5.61605  0.00690388
        1414    -5.29107    -5.61582  0.00690282
        1415    -5.28592    -5.61558  0.00690187
        1416    -5.27755    -5.61535  0.00690113
        1417    -5.27578    -5.61511  0.00690042
        1418    -5.27455    -5.61487  0.00689973
        1419    -5.26458    -5.61462  0.00689928
        1420    -5.27625    -5.61438  0.00689854
        1421    -5.26595    -5.61414  0.00689804
        1422    -5.26487    -5.61389  0.00689756
        1423    -5.27481    -5.61365  0.00689683
        1424    -5.29376    -5.61343  0.00689564
        1425    -5.29733     -5.6132  0.00689437
        1426    -5.28155    -5.61297  0.00689346
        1427    -5.28526    -5.61274  0.00689245
        1428    -5.28644    -5.61251  0.00689141
        1429    -5.28859    -5.61229  0.00689031
        1430    -5.28963    -5.61206  0.00688919
        1431    -5.30161    -5.61184  0.00688779
        1432    -5.28458    -5.61162  0.00688677
        1433    -5.30142     -5.6114  0.00688537
        1434      -5.304    -5.61119   0.0068839
        1435    -5.28522    -5.61096  0.00688285
        1436    -5.29876    -5.61074  0.00688149
        1437    -5.29206    -5.61052  0.00688027
        1438    -5.28413    -5.61029  0.00687923
        1439    -5.30445    -5.61008  0.00687773
        1440    -5.29813    -5.60986  0.00687637
        1441    -5.28701    -5.60964  0.00687524
        1442    -5.29685    -5.60942   0.0068739
        1443    -5.29565     -5.6092  0.00687257
        1444    -5.31003      -5.609  0.00687094
        1445    -5.30836    -5.60879  0.00686933
        1446    -5.30207    -5.60858  0.00686785
        1447    -5.30721    -5.60837  0.00686626
        1448    -5.27446    -5.60814  0.00686539
        1449    -5.26983    -5.60791  0.00686462
        1450    -5.26941    -5.60767  0.00686386
        1451    -5.30321    -5.60746  0.00686233
        1452    -5.31452    -5.60726  0.00686057
        1453    -5.32081    -5.60706  0.00685868
        1454    -5.30112    -5.60685  0.00685719
        1455    -5.27519    -5.60662  0.00685627
        1456    -5.26603    -5.60639  0.00685555
        1457    -5.29204    -5.60617  0.00685424
        1458    -5.28202    -5.60595  0.00685314
        1459    -5.26716    -5.60572  0.00685238
        1460    -5.24217    -5.60547  0.00685221
        1461    -5.24664    -5.60523  0.00685192
        1462    -5.26155    -5.60499  0.00685126
        1463    -5.24178    -5.60474  0.00685107
        1464    -5.24905     -5.6045   0.0068507
        1465    -5.27207    -5.60427  0.00684978
        1466    -5.27557    -5.60405  0.00684878
        1467    -5.25482    -5.60381  0.00684825
        1468    -5.28024    -5.60359  0.00684713
        1469     -5.2884    -5.60338  0.00684583
        1470    -5.29067    -5.60316  0.00684447
        1471    -5.28775    -5.60295  0.00684318
        1472    -5.29836    -5.60274  0.00684166
        1473    -5.28562    -5.60253   0.0068404
        1474     -5.2776    -5.60231  0.00683931
        1475    -5.27752    -5.60209  0.00683822
        1476     -5.2818    -5.60187  0.00683703
        1477    -5.27925    -5.60165  0.00683589
        1478    -5.25515    -5.60142  0.00683528
        1479    -5.25367    -5.60118   0.0068347
        1480    -5.24359    -5.60094  0.00683435
        1481    -5.23501    -5.60069   0.0068342
        1482    -5.22114    -5.60044  0.00683439
        1483    -5.26873    -5.60021  0.00683344
        1484    -5.26376    -5.59999  0.00683259
        1485    -5.26322    -5.59976  0.00683175
        1486    -5.24731    -5.59952  0.00683127
        1487    -5.23205    -5.59927  0.00683115
        1488    -5.21933    -5.59902  0.00683133
        1489    -5.20848    -5.59876  0.00683177
        1490    -5.22705    -5.59851  0.00683174
        1491     -5.2311    -5.59826   0.0068316
        1492    -5.24049    -5.59802  0.00683123
        1493      -5.245    -5.59778  0.00683075
        1494    -5.22389    -5.59753  0.00683076
        1495    -5.22739    -5.59729  0.00683067
        1496    -5.23643    -5.59705  0.00683036
        1497    -5.25261    -5.59682  0.00682968
        1498    -5.23078    -5.59657  0.00682949
        1499    -5.22403    -5.59632  0.00682945
        1500    -5.21217    -5.59607   0.0068297
        1501    -5.23281    -5.59582  0.00682943
        1502     -5.2306    -5.59558  0.00682921
        1503    -5.23655    -5.59534  0.00682885
        1504    -5.28181    -5.59513  0.00682749
        1505    -5.27589    -5.59492  0.00682625
        1506    -5.27404    -5.59471  0.00682504
        1507    -5.25247    -5.59448  0.00682429
        1508     -5.2571    -5.59426  0.00682343
        1509     -5.2494    -5.59403  0.00682273
        1510    -5.24521     -5.5938  0.00682212
        1511    -5.23173    -5.59356  0.00682181
        1512    -5.23878    -5.59332  0.00682134
        1513    -5.25416     -5.5931  0.00682051
        1514    -5.24959    -5.59287  0.00681978
        1515    -5.25924    -5.59265  0.00681883
        1516    -5.26635    -5.59244  0.00681773
        1517    -5.26105    -5.59222  0.00681673
        1518    -5.26195      -5.592  0.00681572
        1519    -5.27382    -5.59179  0.00681445
        1520     -5.2832    -5.59159  0.00681299
        1521     -5.3046     -5.5914  0.00681112
        1522    -5.29114     -5.5912   0.0068095
        1523    -5.29338    -5.59101  0.00680784
        1524    -5.30855    -5.59082  0.00680589
        1525    -5.31106    -5.59064   0.0068039
        1526    -5.30397    -5.59045  0.00680204
        1527    -5.29957    -5.59026  0.00680025
        1528    -5.30222    -5.59007  0.00679841
        1529    -5.29553    -5.58988  0.00679669
        1530    -5.30569    -5.58969  0.00679479
        1531    -5.30445    -5.58951   0.0067929
        1532    -5.30013    -5.58932   0.0067911
        1533    -5.29659    -5.58913  0.00678935
        1534    -5.32687    -5.58896  0.00678708
        1535     -5.3273    -5.58879  0.00678479
        1536    -5.32798    -5.58862   0.0067825
        1537    -5.33333    -5.58845  0.00678012
        1538    -5.33186    -5.58828  0.00677777
        1539    -5.32931    -5.58811  0.00677545
        1540    -5.32194    -5.58794  0.00677326
        1541    -5.32014    -5.58777  0.00677109
        1542    -5.32436     -5.5876  0.00676885
        1543     -5.3339    -5.58743  0.00676646
        1544    -5.33086    -5.58727  0.00676412
        1545    -5.30137    -5.58708  0.00676227
        1546    -5.28795    -5.58689  0.00676067
        1547    -5.27978    -5.58669  0.00675921
        1548    -5.26297    -5.58648  0.00675808
        1549    -5.24499    -5.58626  0.00675731
        1550    -5.22739    -5.58603  0.00675691
        1551    -5.23553     -5.5858  0.00675634
        1552    -5.23222    -5.58557  0.00675582
        1553    -5.23526    -5.58535  0.00675524
        1554    -5.26057    -5.58514  0.00675412
        1555    -5.26975    -5.58494  0.00675282
        1556    -5.27412    -5.58474  0.00675144
        1557    -5.29059    -5.58455  0.00674974
        1558    -5.25682    -5.58434  0.00674869
        1559    -5.28334    -5.58415  0.00674712
        1560    -5.29076    -5.58396  0.00674542
        1561     -5.3007    -5.58378  0.00674354
        1562    -5.27715    -5.58358  0.00674208
        1563    -5.25224    -5.58337  0.00674109
        1564     -5.2451    -5.58315  0.00674025
        1565     -5.2471    -5.58294  0.00673936
        1566    -5.23493    -5.58271  0.00673872
        1567    -5.24389     -5.5825  0.00673789
        1568    -5.24299    -5.58228  0.00673707
        1569    -5.25217    -5.58207  0.00673606
        1570    -5.24937    -5.58186  0.00673511
        1571    -5.25336    -5.58165  0.00673406
        1572    -5.24277    -5.58143  0.00673323
        1573    -5.25156    -5.58122  0.00673221
        1574    -5.24424    -5.58101  0.00673134
        1575    -5.23995    -5.58079  0.00673055
        1576    -5.23495    -5.58057  0.00672985
        1577    -5.24872    -5.58036  0.00672888
        1578    -5.25992    -5.58016  0.00672768
        1579     -5.2531    -5.57995   0.0067266
        1580    -5.23127    -5.57973  0.00672596
        1581    -5.25109    -5.57953  0.00672492
        1582    -5.22268     -5.5793  0.00672445
        1583    -5.21176    -5.57907  0.00672421
        1584    -5.21677    -5.57884  0.00672386
        1585    -5.21915    -5.57861  0.00672344
        1586    -5.19839    -5.57837  0.00672347
        1587    -5.18682    -5.57813  0.00672376
        1588     -5.2325    -5.57791  0.00672305
        1589    -5.24062     -5.5777  0.00672217
        1590    -5.26361     -5.5775  0.00672084
        1591    -5.26389     -5.5773  0.00671951
        1592    -5.28237    -5.57712  0.00671784
        1593    -5.29993    -5.57694  0.00671588
        1594    -5.29516    -5.57676  0.00671399
        1595    -5.27207    -5.57657   0.0067125
        1596    -5.26556    -5.57638  0.00671112
        1597    -5.28804     -5.5762  0.00670935
        1598    -5.28254    -5.57601  0.00670766
        1599    -5.27432    -5.57583  0.00670612
        1600    -5.26812    -5.57563  0.00670469
        1601    -5.27778    -5.57545  0.00670308
        1602    -5.29592    -5.57527  0.00670117
        1603    -5.29972     -5.5751  0.00669919
        1604    -5.28614    -5.57492  0.00669744
        1605     -5.2776    -5.57474  0.00669583
        1606    -5.25666    -5.57454  0.00669459
        1607    -5.26001    -5.57434  0.00669328
        1608    -5.25286    -5.57414   0.0066921
        1609    -5.23859    -5.57393  0.00669119
        1610    -5.27008    -5.57374   0.0066897
        1611    -5.29234    -5.57357  0.00668782
        1612    -5.28164    -5.57339  0.00668613
        1613    -5.27433     -5.5732  0.00668455
        1614    -5.27181    -5.57302  0.00668302
        1615    -5.27008    -5.57283  0.00668151
        1616    -5.28629    -5.57265  0.00667973
        1617    -5.27737    -5.57247   0.0066781
        1618    -5.26245    -5.57228  0.00667672
        1619     -5.3029    -5.57211  0.00667466
        1620    -5.30003    -5.57194  0.00667266
        1621     -5.2819    -5.57176  0.00667094
        1622    -5.26559    -5.57158   0.0066695
        1623    -5.24509    -5.57137  0.00666842
        1624    -5.24868    -5.57118  0.00666727
        1625    -5.26692    -5.57099   0.0066658
        1626    -5.26724     -5.5708  0.00666432
        1627    -5.27104    -5.57062  0.00666277
        1628     -5.2661    -5.57043   0.0066613
        1629    -5.27492    -5.57025  0.00665968
        1630    -5.27355    -5.57007  0.00665808
        1631    -5.28654    -5.56989  0.00665627
        1632    -5.27459    -5.56971  0.00665465
        1633    -5.26846    -5.56953  0.00665313
        1634    -5.26433    -5.56934  0.00665168
        1635    -5.26046    -5.56915  0.00665029
        1636    -5.25197    -5.56896  0.00664905
        1637    -5.25524    -5.56877  0.00664775
        1638    -5.27023    -5.56858  0.00664619
        1639     -5.2612     -5.5684  0.00664478
        1640    -5.27902    -5.56822  0.00664307
        1641    -5.27728    -5.56804  0.00664139
        1642    -5.26725    -5.56786  0.00663987
        1643    -5.25792    -5.56767  0.00663851
        1644     -5.2802     -5.5675  0.00663678
        1645    -5.29029    -5.56733  0.00663488
        1646    -5.28184    -5.56715  0.00663312
        1647    -5.27498    -5.56698  0.00663146
        1648    -5.27934     -5.5668  0.00662973
        1649    -5.26508    -5.56662  0.00662824
        1650    -5.24034    -5.56642  0.00662717
        1651    -5.24509    -5.56623  0.00662601
        1652    -5.21052    -5.56601   0.0066255
        1653    -5.22839    -5.56581  0.00662464
        1654     -5.2083    -5.56559  0.00662416
        1655    -5.19379    -5.56537  0.00662396
        1656    -5.19571    -5.56514  0.00662372
        1657      -5.194    -5.56492  0.00662351
        1658    -5.17893    -5.56469  0.00662361
        1659    -5.23793    -5.56449  0.00662254
        1660    -5.25044     -5.5643  0.00662126
        1661    -5.26688    -5.56412  0.00661969
        1662    -5.27408    -5.56395  0.00661801
        1663    -5.26753    -5.56377  0.00661643
        1664    -5.26052    -5.56359  0.00661496
        1665    -5.24517     -5.5634  0.00661375
        1666    -5.22479    -5.56319   0.0066129
        1667    -5.22693    -5.56299  0.00661201
        1668     -5.1976    -5.56277  0.00661168
        1669    -5.21582    -5.56256  0.00661098
        1670    -5.20784    -5.56235  0.00661043
        1671    -5.22143    -5.56215  0.00660963
        1672    -5.23987    -5.56195  0.00660848
        1673    -5.20222    -5.56174  0.00660803
        1674    -5.19555    -5.56152   0.0066077
        1675    -5.23674    -5.56133   0.0066066
        1676    -5.24888    -5.56114  0.00660529
        1677     -5.2561    -5.56096  0.00660385
        1678    -5.26488    -5.56078  0.00660228
        1679    -5.26296     -5.5606  0.00660073
        1680    -5.26431    -5.56043  0.00659915
        1681     -5.2462    -5.56024  0.00659787
        1682    -5.25156    -5.56006   0.0065965
        1683    -5.24706    -5.55987  0.00659521
        1684    -5.26354     -5.5597  0.00659364
        1685    -5.25946    -5.55952  0.00659213
        1686    -5.26061    -5.55934   0.0065906
        1687    -5.25284    -5.55916   0.0065892
        1688    -5.25393    -5.55898  0.00658778
        1689    -5.24368    -5.55879  0.00658652
        1690     -5.2265    -5.55859  0.00658556
        1691    -5.24807    -5.55841  0.00658422
        1692    -5.24712    -5.55823   0.0065829
        1693     -5.2413    -5.55804  0.00658167
        1694    -5.22819    -5.55784  0.00658067
        1695    -5.22448    -5.55765  0.00657973
        1696    -5.23368    -5.55746  0.00657862
        1697    -5.23347    -5.55727  0.00657751
        1698    -5.24811    -5.55708  0.00657616
        1699    -5.26444    -5.55691  0.00657454
        1700    -5.27548    -5.55675  0.00657276
        1701    -5.27036    -5.55658  0.00657105
        1702     -5.2986    -5.55643  0.00656894
        1703    -5.30982    -5.55628  0.00656668
        1704    -5.30408    -5.55613  0.00656449
        1705    -5.29652    -5.55598  0.00656241
        1706    -5.28455    -5.55582  0.00656049
        1707    -5.27514    -5.55566   0.0065587
        1708    -5.28263     -5.5555  0.00655681
        1709    -5.26488    -5.55533  0.00655518
        1710    -5.26106    -5.55516  0.00655361
        1711    -5.27217    -5.55499  0.00655186
        1712    -5.26242    -5.55482  0.00655026
        1713    -5.26625    -5.55465   0.0065486
        1714    -5.25853    -5.55448  0.00654706
        1715    -5.23689    -5.55429  0.00654586
        1716    -5.26093    -5.55412  0.00654428
        1717    -5.25251    -5.55395  0.00654283
        1718    -5.26305    -5.55378  0.00654121
        1719    -5.26206    -5.55361   0.0065396
        1720    -5.24596    -5.55343  0.00653825
        1721    -5.26302    -5.55326  0.00653663
        1722    -5.25753    -5.55309  0.00653509
        1723    -5.22096     -5.5529  0.00653414
        1724    -5.24038    -5.55271  0.00653286
        1725    -5.24213    -5.55253  0.00653155
        1726    -5.24028    -5.55235  0.00653027
        1727    -5.23554    -5.55217  0.00652907
        1728    -5.23548    -5.55199  0.00652786
        1729    -5.22467     -5.5518  0.00652683
        1730    -5.22594    -5.55161  0.00652578
        1731    -5.22931    -5.55142  0.00652466
        1732    -5.22321    -5.55123  0.00652365
        1733    -5.19319    -5.55103  0.00652315
        1734    -5.18618    -5.55082  0.00652278
        1735    -5.20819    -5.55062  0.00652201
        1736    -5.17471     -5.5504  0.00652185
        1737    -5.18984    -5.55019   0.0065214
        1738    -5.19891    -5.54999  0.00652078
        1739    -5.20826     -5.5498  0.00651999
        1740    -5.19273    -5.54959  0.00651947
        1741    -5.20829    -5.54939  0.00651867
        1742    -5.19498    -5.54919   0.0065181
        1743    -5.21721      -5.549  0.00651714
        1744    -5.21575    -5.54881  0.00651621
        1745    -5.22277    -5.54862  0.00651515
        1746    -5.21925    -5.54843  0.00651415
        1747    -5.21922    -5.54825  0.00651315
        1748    -5.21923    -5.54806  0.00651214
        1749    -5.23486    -5.54788  0.00651088
        1750    -5.24948    -5.54771  0.00650939
        1751    -5.25366    -5.54754  0.00650784
        1752    -5.23422    -5.54736  0.00650658
        1753    -5.24084    -5.54719  0.00650522
        1754    -5.25987    -5.54702  0.00650357
        1755    -5.28318    -5.54687   0.0065016
        1756     -5.2992    -5.54673  0.00649943
        1757    -5.31067     -5.5466  0.00649712
        1758    -5.31612    -5.54647  0.00649475
        1759    -5.32511    -5.54634  0.00649227
        1760    -5.32695    -5.54622  0.00648978
        1761    -5.31952    -5.54609  0.00648737
        1762    -5.31819    -5.54596  0.00648498
        1763    -5.32767    -5.54583  0.00648248
        1764    -5.35403    -5.54572  0.00647972
        1765    -5.34992    -5.54561    0.006477
        1766      -5.369    -5.54551   0.0064741
        1767    -5.34922     -5.5454  0.00647139
        1768     -5.3541    -5.54529  0.00646864
        1769    -5.37369     -5.5452  0.00646571
        1770    -5.38445    -5.54511  0.00646269
        1771    -5.35914      -5.545   0.0064599
        1772    -5.36624     -5.5449  0.00645704
        1773    -5.35197    -5.54479  0.00645431
        1774    -5.35227    -5.54468  0.00645159
        1775    -5.37121    -5.54459  0.00644869
        1776    -5.36824    -5.54449  0.00644583
        1777      -5.382    -5.54439  0.00644285
        1778    -5.37993     -5.5443  0.00643989
        1779    -5.36776     -5.5442  0.00643703
        1780    -5.37527    -5.54411  0.00643412
        1781    -5.38165    -5.54402  0.00643115
        1782     -5.3662    -5.54392  0.00642831
        1783    -5.37709    -5.54382  0.00642539
        1784     -5.3728    -5.54373   0.0064225
        1785    -5.36998    -5.54363  0.00641964
        1786    -5.38808    -5.54354  0.00641664
        1787    -5.37751    -5.54345  0.00641372
        1788    -5.37293    -5.54335  0.00641084
        1789    -5.36406    -5.54325  0.00640804
        1790     -5.3527    -5.54315  0.00640535
        1791    -5.34212    -5.54304  0.00640275
        1792    -5.32318    -5.54291  0.00640036
        1793    -5.31324    -5.54279  0.00639807
        1794    -5.30594    -5.54265  0.00639586
        1795     -5.3156    -5.54253  0.00639355
        1796    -5.33706    -5.54241  0.00639102
        1797    -5.33388     -5.5423  0.00638851
        1798    -5.31509    -5.54217  0.00638621
        1799    -5.29408    -5.54203  0.00638415
        1800    -5.28377    -5.54189  0.00638221
        1801    -5.30491    -5.54176  0.00638003
        1802    -5.29044    -5.54162  0.00637801
        1803    -5.30593    -5.54149  0.00637581
        1804    -5.28876    -5.54135  0.00637382
        1805    -5.27688     -5.5412  0.00637197
        1806    -5.28694    -5.54106     0.00637
        1807    -5.28433    -5.54092  0.00636805
        1808    -5.29737    -5.54078  0.00636596
        1809     -5.2826    -5.54064  0.00636404
        1810    -5.28202     -5.5405  0.00636213
        1811    -5.27851    -5.54035  0.00636026
        1812     -5.2937    -5.54022   0.0063582
        1813    -5.29475    -5.54008  0.00635614
        1814    -5.29909    -5.53995  0.00635402
        1815    -5.29734    -5.53981  0.00635193
        1816    -5.30671    -5.53969  0.00634973
        1817    -5.29618    -5.53955  0.00634765
        1818    -5.28285    -5.53941  0.00634572
        1819    -5.30836    -5.53928  0.00634351
        1820     -5.3058    -5.53916  0.00634132
        1821    -5.30456    -5.53903  0.00633914
        1822     -5.3004     -5.5389  0.00633702
        1823    -5.30898    -5.53877   0.0063348
        1824    -5.29855    -5.53864  0.00633269
        1825    -5.30033    -5.53851  0.00633057
        1826    -5.29455    -5.53837  0.00632851
        1827    -5.30095    -5.53824  0.00632638
        1828    -5.31125    -5.53812  0.00632414
        1829    -5.32605      -5.538  0.00632174
        1830    -5.32891    -5.53789  0.00631932
        1831    -5.35704    -5.53779  0.00631664
        1832    -5.36807     -5.5377  0.00631387
        1833    -5.37374    -5.53761  0.00631106
        1834    -5.34542     -5.5375  0.00630849
        1835    -5.33461    -5.53739  0.00630602
        1836    -5.33143    -5.53728  0.00630359
        1837    -5.32338    -5.53716  0.00630123
        1838    -5.30655    -5.53704  0.00629905
